Time,Sensor1_X,Sensor1_Y,Sensor1_Z,Sensor1_RMS,Sensor2_X,Sensor2_Y,Sensor2_Z,Sensor2_RMS,Sensor3_X,Sensor3_Y,Sensor3_Z,Sensor3_RMS,Sensor4_X,Sensor4_Y,Sensor4_Z,Sensor4_RMS
62.84657025337219,0.69,-0.06,9.54,9.565108467759265,0.34,-0.4,9.71,9.724181199463532,-0.06,0.11,9.42,9.420833296476486,7.21,0.0,10.09,12.401298319127719
63.863303661346436,0.4,-0.17,9.14,9.150327862978463,0.4,-0.17,9.31,9.320139483934778,0.23,0.29,9.19,9.197450733763134,7.21,0.0,9.61,12.014000166472448
64.88132739067078,0.46,-0.46,9.54,9.562154568924306,0.17,-0.57,9.77,9.788089701264491,0.29,0.4,9.6,9.61270513435214,7.69,0.0,9.13,11.937043184976757
65.91255521774292,0.69,-0.11,9.71,9.73510657363339,0.4,-0.06,9.25,9.258839020093179,0.17,0.57,9.65,9.668314227413175,7.21,-0.48,10.09,12.410584192535016
66.92639017105103,0.52,0.06,9.19,9.204895436668469,0.34,-0.23,9.48,9.488882969032762,0.34,0.52,9.65,9.669979317454613,7.69,-0.48,9.61,12.317410442134337
67.95785403251648,0.57,0.11,9.65,9.66744537093435,0.4,-0.11,9.48,9.48907266280536,0.06,0.4,9.19,9.198896672971166,7.21,-0.48,9.13,11.643513215520478
68.97435641288757,0.75,0.06,9.37,9.400159573113639,0.57,0.0,10.23,10.24586745961512,0.0,0.0,9.88,9.88,7.69,-0.48,9.61,12.317410442134337
69.9862904548645,0.34,0.06,9.71,9.716136063271245,0.57,-0.11,9.25,9.268198314667204,-0.34,0.4,9.48,9.494524737973986,7.69,0.0,9.61,12.308054273523496
71.01777458190918,0.4,-0.29,9.37,9.383016572510142,0.69,-0.29,9.65,9.678982384527828,-0.23,0.23,9.71,9.715446464265037,8.17,-0.48,9.61,12.622654237520727
72.04648160934448,0.75,0.23,9.88,9.911094793210285,0.34,0.29,9.54,9.55046072187096,0.11,0.34,9.42,9.42677569479618,7.21,0.0,9.61,12.014000166472448
73.07230591773987,0.4,-0.17,9.71,9.719722218252949,0.4,0.11,9.48,9.48907266280536,0.06,0.06,9.65,9.650373049784138,7.21,0.0,10.09,12.401298319127719
74.09714388847351,0.11,0.0,9.25,9.250654030932083,0.63,0.06,9.37,9.391347081223223,-0.23,0.06,10.0,10.002824601081436,7.21,0.0,9.13,11.63361508732346
75.12634587287903,0.34,0.23,9.42,9.428939494980334,0.8,0.11,9.54,9.574116147196042,-0.17,0.11,9.83,9.832085231526424,7.21,0.0,9.61,12.014000166472448
76.14496564865112,0.63,-0.34,9.37,9.397308125202663,0.4,-0.23,9.48,9.49122226059426,0.11,0.11,9.88,9.881224620460767,7.69,-0.48,10.09,12.69545587995957
77.17443299293518,0.17,-0.06,9.42,9.421724895155876,0.75,-0.11,9.42,9.450449724748553,-0.29,0.46,9.31,9.325867251896737,7.69,-0.48,10.09,12.69545587995957
78.218759059906,0.86,0.23,9.77,9.81047399466509,0.57,-0.4,9.94,9.964361494847523,-0.29,0.57,9.83,9.850781694870717,7.21,-0.48,10.09,12.410584192535016
79.24279356002808,0.57,-0.17,9.25,9.269104595374895,0.29,0.06,9.54,9.544595329295003,0.17,0.06,9.83,9.831652963769622,7.21,0.0,10.57,12.79488178921556
80.26974701881409,0.06,0.34,9.71,9.716136063271245,0.57,-0.06,9.71,9.726900842508883,0.0,0.46,9.54,9.551083708145374,7.21,-0.48,9.61,12.023585155850979
81.29576754570007,0.11,-0.11,9.48,9.481276285395337,0.8,-0.11,9.19,9.225410559969676,0.17,0.46,9.71,9.722376252748091,6.73,0.0,9.13,11.342389518968215
82.32067060470581,0.4,0.06,9.88,9.888275886118874,0.92,-0.34,9.83,9.87881065715909,-0.29,0.23,9.42,9.427268957656825,7.21,0.0,9.61,12.014000166472448
83.3339490890503,0.52,-0.11,9.77,9.784446841799488,0.69,-0.06,9.88,9.904246563974466,0.11,-0.06,9.83,9.830798543353433,7.69,-0.48,9.13,11.946689918132137
84.35411405563354,0.4,0.23,9.42,9.431293654637205,0.4,-0.23,9.14,9.15163919743343,-0.06,0.23,9.54,9.542960756494809,6.73,0.0,9.61,11.732220591175397
85.38385343551636,0.4,-0.17,9.88,9.889555096160798,0.4,-0.06,9.77,9.778368984651785,0.23,0.34,9.65,9.658726624146684,7.21,0.0,9.61,12.014000166472448
86.40363717079163,0.34,0.17,9.77,9.777392290380906,0.57,-0.17,9.94,9.957780877283854,0.11,0.57,9.6,9.617536066997618,7.69,0.0,9.61,12.308054273523496
87.41868996620178,0.34,0.29,9.94,9.950040200923814,0.29,0.06,9.6,9.60456662218551,-0.11,0.46,9.6,9.611643980089982,7.21,0.0,9.61,12.014000166472448
88.4489574432373,0.57,-0.06,9.31,9.327625635712446,0.63,-0.11,9.42,9.441684171799013,0.34,0.17,9.42,9.427666731487701,7.69,-0.48,9.61,12.317410442134337
89.47466588020325,0.69,0.11,9.77,9.794952781917837,0.4,-0.34,9.71,9.724181199463532,0.06,0.57,9.71,9.726900842508883,7.21,-0.48,10.57,12.803882223763228
90.50181412696838,0.11,-0.29,9.65,9.65498316932764,0.52,-0.29,9.48,9.498678855504064,0.11,0.34,9.54,9.546690526040948,7.21,0.0,9.13,11.63361508732346
91.51692819595337,0.63,-0.34,9.54,9.566822879096277,0.63,-0.17,9.65,9.672037013990384,0.11,0.34,9.6,9.606648739284683,7.21,-0.48,9.61,12.023585155850979
92.5402991771698,0.29,0.4,10.0,10.012197560975313,0.4,-0.11,9.37,9.37917906855392,0.23,0.4,9.83,9.840823136303182,7.69,-0.48,10.09,12.69545587995957
93.56692218780518,0.52,-0.17,9.65,9.665495331331964,0.4,0.11,9.19,9.199358673298915,-0.06,0.57,9.48,9.497310145509623,7.21,-0.48,10.09,12.410584192535016
94.59560871124268,0.4,-0.06,9.65,9.658472964190562,0.4,-0.17,9.37,9.38007462656881,0.23,0.29,9.25,9.257402443450323,7.69,-0.48,10.09,12.69545587995957
95.6101086139679,0.4,-0.17,9.19,9.200271735117392,0.34,0.0,9.65,9.655987779611158,0.17,0.11,9.54,9.542148605005059,6.73,0.0,9.61,11.732220591175397
96.63121843338013,0.57,-0.17,9.65,9.668314227413175,0.46,-0.11,9.65,9.66158372110908,0.34,0.17,9.83,9.83734720338771,6.73,-0.48,9.13,11.352541565658326
97.66150569915771,0.75,-0.23,9.65,9.681833504042507,0.34,0.0,9.71,9.715950802674952,0.34,0.57,9.88,9.902267417112103,7.21,-0.48,9.61,12.023585155850979
98.68126893043518,0.4,-0.34,9.54,9.554433525855941,0.57,-0.57,9.37,9.404610571416553,-0.06,0.23,9.6,9.602942257454222,7.21,-0.48,9.61,12.023585155850979
99.69539260864258,0.4,0.0,9.42,9.428488744226192,0.57,0.11,9.94,9.956937280107773,0.34,0.46,10.06,10.076249302195734,7.21,0.0,10.09,12.401298319127719
100.71976399421692,0.52,0.17,9.42,9.435873038569351,0.52,0.23,9.42,9.437144695298468,0.23,0.29,9.42,9.427268957656825,7.21,-0.48,9.13,11.643513215520478
101.74814319610596,0.4,-0.34,9.19,9.204982346533859,0.75,0.0,9.6,9.62925230742242,0.46,0.17,9.83,9.842225358118965,7.21,0.0,9.61,12.014000166472448
